,name,floorPrice,marketCap,numOwners,totalSupply,sevenDayChange,sevenDayVolume,oneDayChange,oneDayVolume,thirtyDayChange,thirtyDayVolume,totalVolume,id
119,1111 by Kevin Abosch,3.8,4147.204285714285,281.0,1111.0,-0.5033131005623728,52.26,-0.8089700996677741,5.75,5.267126141763422,257.694090264473,4370.90535228559,Q29sbGVjdGlvblN0YXRzVHlwZToyNDAzMzM=
120,Ghxsts Cxlture,0.99,3.7310714285714286,377.0,5.0,10.059707812830828,52.235,-0.3448889481664514,18.6649,0.28102626229825883,82.0546000000002,147.8384,Q29sbGVjdGlvblN0YXRzVHlwZTo2OTM4Njg=
121,StrongBlock NFTs,0.6389,5201.910648868663,1610.0,4289.0,4.794080647896523,52.1525199117166,0.10762191136096233,8.4722,-0.2997528605694939,148.243719911717,791.134616134297,Q29sbGVjdGlvblN0YXRzVHlwZToxNzk1MA==
122,Robotos Official,0.097,1265.2092871454518,3149.0,9999.0,-0.7142597700582082,51.8787686498285,1.0091448550453865,16.3658093909429,0.0,2271.06647507121,2271.06647507121,Q29sbGVjdGlvblN0YXRzVHlwZTo4NTkwMjY=
123,3D Bored Ape Club,0.9,153.9715919453226,221.0,411.0,2.544512750757033,51.6984907261667,-0.3126955626817117,14.62328625,10.317053093760002,82.2183907261664,89.4833907261663,Q29sbGVjdGlvblN0YXRzVHlwZTo3ODEwOTI=
124,Chill Frogs NFT,0.014,454.8741038226599,1067.0,6000.0,0.0,50.8700872775008,0.0,50.8700872775008,0.0,50.8940872775008,50.9840872775008,Q29sbGVjdGlvblN0YXRzVHlwZToxMDM3MjY0
125,Super Yeti,0.03,613.0444729827293,3187.0,10000.0,9.715658964290867,50.5148645737769,20.346707660773763,41.6581,1.3265451430204,71.0231262429151,868.106827752517,Q29sbGVjdGlvblN0YXRzVHlwZTo2OTc2NjY=
126,Wrapped CryptoCats Official,5.54,1327.098,126.0,263.0,-0.665051443743777,50.46,-0.5516831683168316,11.32,19.36995912110373,398.6401,718.49183799565,Q29sbGVjdGlvblN0YXRzVHlwZToxNTM4OTI=
127,COVIDPunks!,0.02,1031.7236244371493,3576.0,10000.0,-0.8155450008045816,50.4512852349766,0.08359611300598488,6.7352,0.0,1690.37163068696,1690.37163068693,Q29sbGVjdGlvblN0YXRzVHlwZTo4NDQ3MzY=
128,Sketches of the Sea,5.0,37.08074074074074,16.0,20.0,0.0,50.059,-0.7503682068948301,10.0,0.0,50.059,50.059,Q29sbGVjdGlvblN0YXRzVHlwZToxMDE5MDcx
129,Delisted Tiny Punks,0.225,67.0573346458212,278.0,988.0,0.0,50.021513799565,7.660744500846024,10.237,0.0,50.021513799565,50.021513799565,Q29sbGVjdGlvblN0YXRzVHlwZTo5MjQzMTA=
130,ACK Unique Editions / 1 of 1's / XCOPY Collab,19.0,1100.0,32.0,44.0,7.333333333333333,50.0,0.0,0.0,2.8419157364061935,106.69,134.46,Q29sbGVjdGlvblN0YXRzVHlwZTo3ODk1Mjk=
131,PEGZ,54.2069,5118.07,52.0,103.0,-0.908009589662418,49.69,-1.0,0.0,3.9088765044491236,2482.17438625,3057.65383625,Q29sbGVjdGlvblN0YXRzVHlwZTo2ODYwMjk=
132,COMMENT OUT by Kevin Abosch,2.3,1582.18375,302.0,511.0,-0.4465392562540238,49.54,0.3043478260869566,3.0,1.6051463397144519,233.94676311758,323.74853722568,Q29sbGVjdGlvblN0YXRzVHlwZTo3OTYxNTM=
133,Alex Lavrov Art,0.24,24.25976826923077,124.0,51.0,0.4887767053947849,49.4709,-0.7830494728304948,1.605,0.0,83.7211276072936,83.7211276072935,Q29sbGVjdGlvblN0YXRzVHlwZTo4MDgzNTQ=
134,SOLOS,0.23,529.4583386454183,945.0,2746.0,4.171011860241479,48.3955,-0.5407525661332767,3.6822,29.64704638923223,66.9328428436193,119.812417068691,Q29sbGVjdGlvblN0YXRzVHlwZTozMTMxMjM=
135,Crypto Duckies,0.039,413.59792380136986,1858.0,5000.0,-0.8953840509115115,48.3082375,0.503297955267734,5.0141,0.0,510.095663221461,510.158163221474,Q29sbGVjdGlvblN0YXRzVHlwZTo2MzE2NjI=
136,OnlyOnePixel,0.28,324.37490526315787,321.0,1024.0,0.7100815931120684,48.1494,-0.7641912330292719,4.997,0.0,141.976865444361,141.976865444361,Q29sbGVjdGlvblN0YXRzVHlwZTo4ODk4NTQ=
137,Bored Ape Comic PRE SALE OFFICIAL 500 SEASON PASS,0.4739,0.5209857142857143,329.0,1.0,3.5243875671600486,47.4097,-0.20066350710900474,2.5299,1.144880188098471,82.4305620793039,120.861875183268,Q29sbGVjdGlvblN0YXRzVHlwZTo3OTIwODI=
138,Blazed Cats,0.05,712.732497509318,2669.0,9941.0,-0.21277212669939652,46.5308712286035,-0.5066525787545947,4.297265,0.0,342.501903367608,342.501903367613,Q29sbGVjdGlvblN0YXRzVHlwZTo4MzEwNjg=
139,Crypto Corgis,0.045,836.2298528100092,3889.0,10000.0,-0.9286945476813294,45.8253959339885,-0.3165065633902687,3.520489678434,409.97459978917783,691.259276845397,792.427645615621,Q29sbGVjdGlvblN0YXRzVHlwZToyMzM0NTQ=
140,Re-Genz,0.12,690.9493444095187,746.0,2065.0,0.0,45.5056226826608,0.0,45.5056226826609,0.0,45.5056226826609,45.5056226826608,Q29sbGVjdGlvblN0YXRzVHlwZToxMDM2MzE0
141,Lazlo Lissitsky,1.69,327.1672716981132,160.0,383.0,24.436148098207763,45.2738,3.5953560881633484,36.2569,19.100948699929724,57.2073,70.8730258297477,Q29sbGVjdGlvblN0YXRzVHlwZTo0NjAxNw==
142,CyberKongz_old,42.069,22484.5,6.0,1000.0,-0.10061999999999997,44.969,-1.0,0.0,1.060367457049359,151.1073493,2273.75696952962,Q29sbGVjdGlvblN0YXRzVHlwZTo1ODUzMg==
143,Aku Chapters,0.65,4905.036105882353,327.0,3714.0,-0.5242367721460396,44.9034,0.023931623931623954,3.594,8.634578152562574,161.6682214,206.3212214,Q29sbGVjdGlvblN0YXRzVHlwZTo4NTI2MDQ=
144,CryptoFighters,0.12,472.0452493732702,976.0,4953.0,-0.11022442062604948,44.8886154764406,-0.8555484306974334,3.6209,2032.8836658243,101.694183291215,170.048606482012,Q29sbGVjdGlvblN0YXRzVHlwZToyNTgy
145,MoonShotBots V3,3.99,794.0043000000001,128.0,177.0,0.0,44.859,0.0,44.859,0.0,44.859,44.859,Q29sbGVjdGlvblN0YXRzVHlwZToxMDM3MzM1
146,Blockchain Art Institute,0.075,988.4263150696057,723.0,8893.0,53.38569904191076,44.7920617309177,-0.8315240056299849,2.5855,873.4858569141302,45.6481617309176,358.543246252922,Q29sbGVjdGlvblN0YXRzVHlwZToyMzAxNjY=
147,The Fiiidgt Collection,0.45,2.7256660869565215,58.0,7.0,85.11307692307692,44.7788,-0.43067789291882547,5.2742,101.28943820224697,45.5187999999999,45.9638,Q29sbGVjdGlvblN0YXRzVHlwZTo4MDQxMjE=
148,24px Clouds,0.364,29.075424836601307,63.0,100.0,0.0,44.4854,-0.7637821253010458,6.444,0.0,44.4854,44.4854,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAwNTI3
149,Top Dog Beach Club,0.108,1406.7418936769395,2434.0,8000.0,-0.3741081589199624,44.3123696508236,0.25068509185479576,5.2184,-0.1820011226343023,315.710594094881,701.665395294119,Q29sbGVjdGlvblN0YXRzVHlwZTo3Njk3MjI=
150,F1® Delta Time,0.0,10113.051320175357,1559.0,37475.0,-0.2515418803148841,43.9873879970269,17.817396980753458,4.6783810434106,-0.3843539922067754,230.882986398695,7190.38342045085,Q29sbGVjdGlvblN0YXRzVHlwZTozMTgw
151,The Boring Ape Chronicles,2.89,1.326,126.0,3.0,0.3534797401794001,43.758,0.2857142857142857,2.25,2.057522286015777,166.8973,221.4831,Q29sbGVjdGlvblN0YXRzVHlwZTo3OTQyNDQ=
152,NuBloom Fractal,0.014,189.7476,1094.0,8918.0,0.0,43.4262,0.722469532219222,7.0809,0.0,43.4262000000002,43.4561,Q29sbGVjdGlvblN0YXRzVHlwZTo5Nzk1NTk=
153,Best Creature,2.48,286.73148148148147,91.0,179.0,0.0,43.25,-0.40380952380952384,3.13,162.48148148148147,44.14,44.8394598306934,Q29sbGVjdGlvblN0YXRzVHlwZToyNTAy
154,RPC NFT Culture,0.479,1.351365625,261.0,2.0,31.835003796507213,43.2437,2.1244481394415455,32.6961,0.0,44.5607,44.5607,Q29sbGVjdGlvblN0YXRzVHlwZTo5MjQ4Njg=
155,FEWOCiOUS x RTFKT,2.2,1374.9912190855443,350.0,909.0,2.816738453471618,42.3539649443292,1.4321052631578948,23.105,2.80292265461251,57.4408649443292,197.094474635066,Q29sbGVjdGlvblN0YXRzVHlwZTo0NzI0MQ==
156,the duds,3.45,428.78522857142855,250.0,284.0,27.183066666666665,42.2746,0.0,8.29,0.0,43.7746,43.7746,Q29sbGVjdGlvblN0YXRzVHlwZTo5NjgzMTU=
157,Escaped Souls,1.42,30.39064748201439,44.0,100.0,0.0,42.243,-0.7182159068482337,7.139,0.0,42.2430000000001,42.2430000000001,Q29sbGVjdGlvblN0YXRzVHlwZTo5MzIzMzE=
158,StripperVille NFTs,0.12,435.5509475950757,1015.0,2999.0,-0.7606176829156257,42.1172973666462,-0.7817478648319053,3.3858,0.0,427.145509174792,427.145509174793,Q29sbGVjdGlvblN0YXRzVHlwZTo4ODEzMjY=
159,Mad Banana Union,0.029,363.58892000000003,1078.0,3980.0,0.0,42.02284,0.3938338385276238,8.323,0.0,42.02284,42.02284,Q29sbGVjdGlvblN0YXRzVHlwZTo5NTA3NDE=
160,Foundation (FND),0.1,77093.46075675676,9019.0,68288.0,-0.3600667953549652,41.771,-0.8851063829787233,2.43,1.4959157967250276,155.796,348.27440141983,Q29sbGVjdGlvblN0YXRzVHlwZToxOTY2NQ==
161,Lucky Maneki,0.04,1292.574137172151,2733.0,14200.0,-0.35884521391429713,41.5990408934981,1.3176727971828504,15.5810002754188,-0.6615029515521633,198.073211941338,783.228127913541,Q29sbGVjdGlvblN0YXRzVHlwZTo3NTUwNDU=
162,VoxoDeus,0.095,2421.81903373494,1551.0,4882.0,-0.37594974120357383,41.1739,-0.4461718209780872,2.3227,2.9876517937255858,200.8646,480.624281104241,Q29sbGVjdGlvblN0YXRzVHlwZTo0MjQxOTc=
163,The New Digital: Born in Chicago,16.0,41.09655,9.0,11.0,0.0,41.09655,-1.0,0.0,0.0,41.09655,41.09655,Q29sbGVjdGlvblN0YXRzVHlwZTo5MzcyNTk=
164,Pixelglyphs,0.045,761.9050472503096,1936.0,10000.0,2.681267171064612,40.8381105326166,-0.5347785875577032,1.10066733969723,171.92349489467895,311.912533573943,313.71629386553,Q29sbGVjdGlvblN0YXRzVHlwZTo3OTc3NjI=
165,Moon Protocol,1.4,14.63186111111111,114.0,13.0,37.146300131801915,40.519,-0.8538440803857558,4.88,334.9216,41.9902,50.9852,Q29sbGVjdGlvblN0YXRzVHlwZToyODM3OTI=
166,AllStarFreaks,0.9,409.1239864864865,135.0,375.0,0.07788785046728967,40.3669,-0.09586056644880164,4.15,-0.13075932430149317,111.7359,291.693221264174,Q29sbGVjdGlvblN0YXRzVHlwZToyMjcwMjg=
167,Emergent,5.0,201.275,39.0,100.0,0.0,40.255,0.0,40.255,0.0,41.399,64.0589999999999,Q29sbGVjdGlvblN0YXRzVHlwZTo2MDg0Ng==
168,Dylan Gill Art Studio,0.3,29.945954860099402,137.0,108.0,1.2015779856139308,40.2052171732816,2.2954665835799974,10.5768,10.557933483190293,64.7822171732816,70.3872171732816,Q29sbGVjdGlvblN0YXRzVHlwZTo3NjQwNDU=
169,CityDAO,0.2,1.2216494845360826,52.0,3.0,48.375,39.5,8.6,2.4,0.0,40.3,40.3,Q29sbGVjdGlvblN0YXRzVHlwZTo5MzkxNDE=
170,Art by Visithra,0.105,13.352379699248122,136.0,90.0,23.210858895705524,39.4637,1.0607427976397086,11.874,213.59619047619046,45.0652,45.2752000000001,Q29sbGVjdGlvblN0YXRzVHlwZTo4MTMzOTc=
171,Gener8tive K-Compositions,4.97,1396.0714285714287,139.0,250.0,-0.698588942863752,39.09,0.0,11.7,20.29487314454153,202.28,521.99822759913,Q29sbGVjdGlvblN0YXRzVHlwZToyNDU0
172,Badass Bulls,0.015,77.10795663401998,483.0,2222.0,-0.036116327343094945,38.8662967732234,4.28515625,6.765,0.0,80.2388978046223,80.2388978046222,Q29sbGVjdGlvblN0YXRzVHlwZTo4NDMyMjY=
173,Astro Frens,0.08,1644.233757126821,2334.0,9940.0,-0.8077022290824997,38.707313799565,0.5474030323327042,7.6239,71.81341023564194,1130.9227687804,1146.45456114008,Q29sbGVjdGlvblN0YXRzVHlwZTo4MDc4MzE=
174,Osiris Cosmic Kids,0.025,786.5775950261069,2606.0,9999.0,-0.5608934495383062,38.388825519826,0.12973660163380277,1.884965519826,0.0,211.646081993936,211.646081993935,Q29sbGVjdGlvblN0YXRzVHlwZTo4NDQ1Njg=
175,Greyscale Punks,0.035,52.04296467841766,557.0,1302.0,0.7884448030819589,38.3726928504462,0.08879500202256282,12.1123,0.0,60.8485928504468,60.8485928504466,Q29sbGVjdGlvblN0YXRzVHlwZTo4OTI4ODQ=
176,Polychain Monsters,0.0025,2946.2225434874804,9613.0,31992.0,-0.6240983654544638,38.310470683008,-0.7537768406814723,2.4757,1.275794066846411,179.907814905621,3123.07666676617,Q29sbGVjdGlvblN0YXRzVHlwZTozMjMyMjI=
177,Bored Bananas,0.06,433.2064963568438,1416.0,4027.0,-0.36223479429019806,38.189298784872,-0.544568314752787,2.733,3.5275970725007424,200.964382670416,245.350925786414,Q29sbGVjdGlvblN0YXRzVHlwZTo3MzgwNDM=
178,Untitled Collection #59426676,0.65,1.0,1.0,1.0,0.0,38.0,0.0,0.0,0.0,38.0,38.0,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODE2MjA=
179,REDLIONEYE GAZETTE,0.05,30.81788125,812.0,65.0,4.392873899876302,37.9297,-0.5445526373508663,8.929,4.10621993488079,60.7704,431.653969061135,Q29sbGVjdGlvblN0YXRzVHlwZToxMjQ0Ng==
180,Avastars,0.15,5789.77100548705,4278.0,25200.0,-0.8582453494119424,37.9092149168795,0.016709300415385736,4.3323,27.599289574411998,1074.5673917174,3344.07100913896,Q29sbGVjdGlvblN0YXRzVHlwZTo2NjUz
181,Nametag,0.03,699.4875586600252,1741.0,4991.0,2.7924213851671045,37.560141398695,1.2895963502925714,6.9258,0.3715463675160742,150.060865433115,289.259748928521,Q29sbGVjdGlvblN0YXRzVHlwZTo2MTU1MTI=
182,Untitled Collection #30381331,0.035,0.04324277456647411,438.0,1.0,0.0,37.4050000000001,4.35135135135136,6.93000000000001,0.0,37.4049999999997,37.4049999999997,Q29sbGVjdGlvblN0YXRzVHlwZTo5NzU4NzU=
183,JOYWORLD JOYs,49.0,4733.009999999999,54.0,129.0,0.0,36.69,0.0,36.69,14.747142857142856,330.69,1618.61858072904,Q29sbGVjdGlvblN0YXRzVHlwZTo1Njc4
184,Arno Kiss,0.549,2.787314285714286,96.0,8.0,1.9888480392156862,36.5835,-0.9491812535290797,0.45,0.0,68.6648,68.6647999999999,Q29sbGVjdGlvblN0YXRzVHlwZTo4MzU3MDQ=
185,U.F.A: Unidentified Flying Art,0.799,44.21280283018868,196.0,258.0,9.844746268656717,36.3299,2.918221153846154,8.1499,0.0,39.6799000000001,39.6799000000001,Q29sbGVjdGlvblN0YXRzVHlwZTo5NTAwMDg=
186,Great Ape Society,0.049,693.6703194765105,2426.0,10000.0,-0.6761612805965476,36.2789577086215,-0.16354827117872126,5.94843265926241,0.0,538.457276457737,538.537276457735,Q29sbGVjdGlvblN0YXRzVHlwZTo4NTg0MzQ=
187,Imagined Color,2.9,132.58666666666664,54.0,99.0,0.0,36.16,-0.541077738515901,10.39,53.28064992614475,36.748,48.0519999999999,Q29sbGVjdGlvblN0YXRzVHlwZToyNDI1NTU=
188,Buzzed Bear Hideout,0.03,589.9132843232566,2226.0,9999.0,-0.8502944966671311,36.1063036309464,0.09960896767466108,4.2181,288.5903588375395,282.350599866601,283.3255998666,Q29sbGVjdGlvblN0YXRzVHlwZTo3OTIwODY=
189,Zunks,0.0299,748.3697797185357,2501.0,10000.0,-0.8258655263905829,35.6224015146023,-0.14304485864165623,5.5218398250807,0.0,623.142013386644,623.142013386636,Q29sbGVjdGlvblN0YXRzVHlwZTo4ODkyMTA=
190,Untitled Collection #63258112,0.035,0.035000000000000094,499.0,1.0,0.0,35.1750000000001,0.0,0.0,0.0,35.1749999999998,35.1749999999998,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODM2NjQ=
191,Floyds World,0.05,1195.0037444696447,1108.0,7539.0,2.4907685356240896,34.7135986256602,0.18065297889634824,15.6871,0.0,44.6579986256602,44.6579986256602,Q29sbGVjdGlvblN0YXRzVHlwZTo5MzkyOTQ=
192,KidPunks,0.35,131.02713571912517,256.0,999.0,1.7243875431137774,34.2323147374291,0.9681665231778139,18.2588776521729,29.3853124580043,73.5324561483704,75.9524561483704,Q29sbGVjdGlvblN0YXRzVHlwZTo3NzAwMjc=
193,CryptoCrystal,0.09,1724.5560779620175,981.0,11422.0,-0.6528708993990324,33.5187751101005,2.4339614498124678,17.4342222806979,289.58352258360964,338.675095571197,360.586931672741,Q29sbGVjdGlvblN0YXRzVHlwZToyNTc0
194,9021Collective,0.0,173.32006991965926,1328.0,5265.0,0.0,33.3472423226239,211.7476979742173,11.5522,0.0,33.347242322624,33.347242322624,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTEyNjA=
195,Urbit ID,0.0299,7945.078124660567,6428.0,13115.0,1.8573061189581086,33.3190466531705,-0.9341845440079753,0.3433,-0.10025986429355684,87.8350466531705,637.195182912718,Q29sbGVjdGlvblN0YXRzVHlwZToyNDg5
196,HOK Main,0.029,1.638316049382716,825.0,4.0,0.46180249568834714,33.1759,-0.3942023954174622,5.584,-0.4397508455175296,88.7567999999,356.7451799899,Q29sbGVjdGlvblN0YXRzVHlwZTo2NDE4NDQ=
197,POP-3,0.6499,21.003025397969367,68.0,99.0,0.0,33.095676384679,0.0,33.095676384679,0.0,33.0956763846791,33.095676384679,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTc0Mjg=
198,KeikoKitahara,1.4,53.13613846153846,59.0,84.0,17.915353651523862,32.8938,1.5217391304347827,2.9,74.25378640776698,38.7557,40.6207,Q29sbGVjdGlvblN0YXRzVHlwZTo0NzQzNjA=
199,RTFKT BONUS ITEMS,1.97,6.09185625,399.0,6.0,1.1086657407287217,32.4899,-0.36139296160250456,10.24,329.8039019509705,66.127699999999,66.327599999999,Q29sbGVjdGlvblN0YXRzVHlwZTo1NTM5MzE=
200,ApesOfSpace,0.015,306.15249688999813,2678.0,10000.0,-0.7688590366671738,32.3603189212728,-0.18590994687950188,5.91680650607978,0.0,172.382845754547,172.382845754547,Q29sbGVjdGlvblN0YXRzVHlwZTo5MzkyNTg=
201,MLB Champions,0.004,42820.41534963471,2118.0,249111.0,0.2400002151858557,32.3158675679971,-0.777335956505947,2.689,37.43406251575408,61.7789120878231,2879.88481158112,Q29sbGVjdGlvblN0YXRzVHlwZToyOTIy
202,Evaverse,0.04,835.1153341452547,2879.0,8249.0,-0.5053477878921439,32.295040804017,1.7530640668523676,3.9534,5.040140420569856,111.415019211138,129.8607856095,Q29sbGVjdGlvblN0YXRzVHlwZTo3ODg3MDM=
203,BullsOnTheBlock,0.099,1339.8880883935751,3206.0,10000.0,-0.3602612304396466,32.1573141214458,1.412164834164693,10.4502217110517,-0.7894129954760838,655.560287209381,3768.5742582824,Q29sbGVjdGlvblN0YXRzVHlwZTo3NDc2MjI=
204,BYOPills,0.06,786.8262127905493,2901.0,10000.0,-0.11609120302281696,31.9451442392963,0.3285975047739085,8.14377126526215,-0.6679639156278834,132.84255498231,532.927248287611,Q29sbGVjdGlvblN0YXRzVHlwZTo3OTI5NTc=
205,The Summer Jam LAND Sale,45.0,382.43117910364805,3.0,12.0,-0.8411227367146015,31.869264925304,0.0,0.0,0.0,327.55197381112,327.55197381112,Q29sbGVjdGlvblN0YXRzVHlwZTo4NDMxMzE=
206,Tilescapes,0.75,20.3881952,63.0,128.0,0.0,31.856555,-0.10966777408637869,2.6799,0.0,31.856555,31.856555,Q29sbGVjdGlvblN0YXRzVHlwZTo5NjkyMzM=
207,Cxllabs,0.79,5.307333333333333,285.0,5.0,0.4228775692582664,31.844,-0.3027751196172249,10.929,3.446616037604995,354.854899999999,448.031059903124,Q29sbGVjdGlvblN0YXRzVHlwZTo2Mjg5MTM=
208,SALT V4,4.71,633.6,120.0,180.0,0.31785847997004857,31.68,0.0,13.14,0.0,251.359,251.359,Q29sbGVjdGlvblN0YXRzVHlwZTo4MzE1NDk=
209,RTFKT Capsule  Space Drip 1.2,2.98,499.9969090909091,176.0,348.0,0.5812406203101553,31.609,2.0986400413152007,18.0,22.870707673932515,79.943,114.679810805506,Q29sbGVjdGlvblN0YXRzVHlwZTozNTQ4Mjk=
210,Citizens of Bulliever Island,0.0524475000524475,616.7537432148789,2060.0,10000.0,-0.83782319426786,31.5777916526018,0.39238624774686764,5.94225692255172,0.0,226.289923945781,226.289923945782,Q29sbGVjdGlvblN0YXRzVHlwZTo5MjU5MzA=
211,The BirdHouse,0.0217443448234363,298.80554050466066,1922.0,6000.0,-0.891389047260969,31.5239845232417,3.36155076816796,6.92352568938982,0.0,321.770812566331,321.77081256633,Q29sbGVjdGlvblN0YXRzVHlwZTo5MjEyMTI=
212,Presale - FW,0.1,468.2930407482776,728.0,4243.0,-0.5484159445150886,31.2342518340237,-0.584408553640711,2.7636,0.0,224.548986932201,224.548986932201,Q29sbGVjdGlvblN0YXRzVHlwZTo4NzQxMDQ=
213,Spookies NFT,0.03,643.605361766756,2422.0,8888.0,-0.9170431827144624,31.1375231277796,-0.48486969060796914,2.4292,21551.014875684778,668.112461146228,668.143461146237,Q29sbGVjdGlvblN0YXRzVHlwZTo3OTU3ODI=
214,DEATH PUNK,0.53,145.75705856144978,86.0,211.0,1.800002576396397,31.0856286031528,-1.0,0.0,0.0,83.5485125923338,93.1885125923339,Q29sbGVjdGlvblN0YXRzVHlwZToxNjAzOTA=
215,WavesOnChain,0.255,228.80389565217394,399.0,1024.0,1.5903408995446833,30.8349,-0.8096513696889115,3.894,0.0,174.182384554801,174.182384554801,Q29sbGVjdGlvblN0YXRzVHlwZTo4MzM2OTU=
216,The Lxveless,0.5,99.52201153672179,106.0,148.0,0.8522834020610238,30.2600710753546,-0.9715752633729503,0.16,0.8841773939282204,108.78339128685,176.54740859569,Q29sbGVjdGlvblN0YXRzVHlwZTo2NzgwOTI=
217,Pop Wonder World,24.49,540.0,26.0,36.0,0.0,30.0,0.0,0.0,0.9031166592052526,156.140091053297,251.470505040247,Q29sbGVjdGlvblN0YXRzVHlwZToyODU2Nw==
218,Untitled Collection #63687283,1.0,33.0,31.0,33.0,0.0,30.0,0.0,0.0,0.0,30.0,30.0,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTM0MjY=
219,ONY,6.8,297.5,40.0,50.0,-0.2724382489606261,29.75,-0.5409836065573771,7.0,3.627582356225572,82.88,100.79,Q29sbGVjdGlvblN0YXRzVHlwZTo4MTI2NjM=
220,BearsOnTheBlock,0.06,1007.3367330221599,2841.0,9495.0,-0.6498184098231417,29.5994679845374,4.028410256410257,9.8054,0.0,436.644135272273,436.644135272272,Q29sbGVjdGlvblN0YXRzVHlwZTo4NDc3NTY=
221,Myth Division Access Tokens,0.08,1.0152068669527898,361.0,8.0,0.15962098839512273,29.5679,2.648648648648649,0.675,3.2299889351946742,63.8427999999997,81.8416999999995,Q29sbGVjdGlvblN0YXRzVHlwZTo2ODU1MTg=
222,OSRS Punks,0.15,67.31635023041474,495.0,990.0,-0.20860946146456327,29.5104,2.782212943632568,18.1168,7.574635436048315,142.862001000001,159.523001000001,Q29sbGVjdGlvblN0YXRzVHlwZTo3OTY1NDU=
223,Influenceth Asteroids,0.28,1470.154054054054,447.0,1860.0,0.4638483662458192,29.245,0.95,0.585,2.6669647476202796,72.9355621336926,105.329570142805,Q29sbGVjdGlvblN0YXRzVHlwZTozNzI5NDI=
224,Crypto Raiders Characters,0.098,1356.2723249477433,1317.0,7392.0,-0.5782927419346445,29.1730654311,3.924214417744917,5.328,0.0,292.176597319598,292.176597319598,Q29sbGVjdGlvblN0YXRzVHlwZTo4MzA4ODE=
225,MINDDS COLLAB LAND,0.4,0.8894448979591837,127.0,3.0,2.5207328599471683,29.0552,-0.3578321678321678,2.7549,0.0,57.466,57.466,Q29sbGVjdGlvblN0YXRzVHlwZTo4OTc2OTY=
226,Pulses Of Imagination,0.1299,107.91205090909091,297.0,1022.0,-0.25690771037903154,29.037,-0.9277784099221379,1.3329,0.0,68.2629,68.2629,Q29sbGVjdGlvblN0YXRzVHlwZTo5NDQxMzA=
227,MOONDOGS ODYSSEY,0.05,410.7407875722543,1768.0,5000.0,-0.9758238282851222,28.4232625,0.5501219842775821,2.1444,0.0,1204.09585596144,1204.09585596145,Q29sbGVjdGlvblN0YXRzVHlwZTo4Mzc2MjI=
228,32px Penguins,0.0065,167.84662278136418,1577.0,8825.0,-0.7842494891548759,28.3389765375901,-0.01903062741599751,1.9794,0.0,159.689657593141,159.689657593147,Q29sbGVjdGlvblN0YXRzVHlwZTo5NDM2OTA=
229,ChainGuardians,0.2,769.9125026134132,696.0,2610.0,2.685698553092439,28.0236351525955,3.152633928571428,9.3019,-0.07943475406084903,76.4092299040601,1584.31473670892,Q29sbGVjdGlvblN0YXRzVHlwZTozNzc0
230,EtherClips,0.1969,17.045992035398232,46.0,69.0,0.0,27.9159,-0.9593676260628721,1.09,0.0,27.9159,27.9159,Q29sbGVjdGlvblN0YXRzVHlwZToxMDI2NjAz
231,Black & White Nights,2.69,19.253018785186182,41.0,50.0,307.0483005629789,27.7243470506681,1.5926161052888084,12.961022459235,0.0,27.8543470506681,27.8743470506681,Q29sbGVjdGlvblN0YXRzVHlwZToyNTQyMjI=
232,Synthetik,0.2,28.421029411764707,38.0,70.0,0.0,27.609,0.649616122840691,17.189,0.0,27.609,27.609,Q29sbGVjdGlvblN0YXRzVHlwZTo4NTQxMzk=
233,cryptopainter,1.7,17.25,33.0,15.0,0.0,27.6,-1.0,0.0,0.2954545454545455,47.025,94.325,Q29sbGVjdGlvblN0YXRzVHlwZTo3MjU0Mjg=
234,Crypto Circles,0.875,68.93370256410256,120.0,196.0,23.384711111111113,27.4328,49.12307692307692,26.064,147.4618750000003,47.5078000000001,48.2728000000001,Q29sbGVjdGlvblN0YXRzVHlwZToyNTA4MzE=
235,Josie,10.0,3510.0,103.0,260.0,0.0,27.0,0.0,0.0,0.0,27.0,738.535456037934,Q29sbGVjdGlvblN0YXRzVHlwZTozNDk1
236,ACK EDITIONS,9.99,21.52,34.0,4.0,-0.5459915611814347,26.9,0.262135922330097,13.0,0.0,86.15,86.15,Q29sbGVjdGlvblN0YXRzVHlwZTo5MzY5NjQ=
237,AIFX,0.49,64.34682641509434,105.0,254.0,3.544491453714673,26.8534,-0.8943736730360934,1.99,0.0,36.6624000000001,36.7124,Q29sbGVjdGlvblN0YXRzVHlwZTozMDQ1
238,Somnium Space VR,2.4e-11,16465.038055555557,2002.0,5603.0,0.21889675959424648,26.4475,-0.9459024390243902,1.109,-0.6155147172171039,230.766744001636,21658.7240191932,Q29sbGVjdGlvblN0YXRzVHlwZTo0NTc3
239,ChainFaces,0.1665,2241.7179487179487,1059.0,10000.0,-0.5963107620832426,26.2281,2.0312487823884666,7.7797,38.74975408652868,226.9415982507,795.450692444827,Q29sbGVjdGlvblN0YXRzVHlwZTo2MzEz
